id_metier,gabarit_id,lieu_id,code_sages,statut,remarques
MOB-055792,17,5,7570355,en_service,
MOB-055793,9,13,754D148100,dispo_reemploi,
MOB-055794,21,12,7554121,dispo_reemploi,
MOB-055795,13,12,B216G60100,en_service,
MOB-055796,17,12,7550E13,en_maintenance,
MOB-055797,20,4,7560355021,en_service,
MOB-055798,24,3,7547P41600,en_service,
MOB-055799,5,9,7550201,en_maintenance,
MOB-055800,16,17,7547P40600,au_rebut,
MOB-055801,5,1,7557P63600,au_rebut,
MOB-055802,3,3,7540651,au_rebut,
MOB-055803,2,6,7567P39600,en_service,
MOB-055804,2,2,7570450,en_service,
MOB-055805,4,6,758B346100,dispo_reemploi,
MOB-055806,1,15,7584K03,en_service,
MOB-055807,5,9,7550251,en_maintenance,
MOB-055808,25,5,7544B14,en_maintenance,
MOB-055809,13,15,7584R02,en_service,
MOB-055810,20,17,7580234,dispo_reemploi,
MOB-055811,1,6,756B142,en_maintenance,
MOB-055812,24,1,7567E40,en_service,
MOB-055813,3,13,754C148,au_rebut,
MOB-055814,10,9,7557P31600,en_service,
MOB-055815,24,10,7580481,en_service,
MOB-055816,10,12,7550154,en_maintenance,
MOB-055817,25,7,7577P34600,en_maintenance,
MOB-055818,24,6,756F110,dispo_reemploi,
MOB-055819,24,13,754C240,dispo_reemploi,
MOB-055820,4,2,7574R05,en_service,
MOB-055821,8,11,754D144100,dispo_reemploi,
MOB-055822,19,12,754D143,en_service,
MOB-055823,7,1,7557P63600,en_maintenance,
MOB-055824,24,12,B216G60100,en_service,
MOB-055825,13,13,754D148100,en_maintenance,
MOB-055826,12,16,7580301,en_service,
MOB-055827,14,6,7567P39600,en_service,
MOB-055828,9,1,7564B10,au_rebut,
MOB-055829,16,11,7540102245,au_rebut,
MOB-055830,10,13,754C145100,dispo_reemploi,
MOB-055831,4,13,754F114100,en_service,
MOB-055832,14,15,7584R04100,en_maintenance,
MOB-055833,18,2,7570251,en_service,
MOB-055834,9,5,7544B09,en_service,
MOB-055835,16,17,7540E13100,en_maintenance,
MOB-055836,18,13,754D141100,dispo_reemploi,
MOB-055837,1,12,B216G60100,dispo_reemploi,
MOB-055838,13,15,7574B01,en_service,
MOB-055839,7,5,7570385,au_rebut,
MOB-055840,27,14,7560E14100,au_rebut,
MOB-055841,17,13,754C144,au_rebut,
MOB-055842,22,6,7560102,dispo_reemploi,
MOB-055843,8,17,7580234,au_rebut,
MOB-055844,24,17,7544R01,dispo_reemploi,
MOB-055845,16,10,7580481,au_rebut,
MOB-055846,10,12,7550154,en_maintenance,
MOB-055847,23,13,754C242101,en_service,
MOB-055848,6,15,7577E40340,en_service,
MOB-055849,15,6,7560102,en_service,
MOB-055850,4,17,7547E40,en_maintenance,
MOB-055851,13,4,7560355021,en_service,
MOB-055852,24,13,754F110,au_rebut,
MOB-055853,21,1,754F113100,dispo_reemploi,
MOB-055854,10,12,7550E10,en_maintenance,
MOB-055855,17,12,7550E10,en_maintenance,
MOB-055856,24,1,7564B09,dispo_reemploi,
MOB-055857,17,12,7550451,dispo_reemploi,
MOB-055858,21,13,754C245,en_maintenance,
MOB-055859,4,7,7570E14100,dispo_reemploi,
MOB-055860,16,5,7570355,dispo_reemploi,
MOB-055861,27,5,7544B11,en_maintenance,
MOB-055862,3,13,754D147100,en_service,
MOB-055863,1,1,7567E40,dispo_reemploi,
MOB-055864,19,12,B214P01260,au_rebut,
MOB-055865,9,6,754B246100,au_rebut,
MOB-055866,23,15,7584K04,au_rebut,
MOB-055867,26,7,7570E14100,dispo_reemploi,
MOB-055868,26,12,B214P01260,dispo_reemploi,
MOB-055869,5,13,754C145100,au_rebut,
MOB-055870,21,15,7584R05100,en_maintenance,
MOB-055871,1,1,7564B10,au_rebut,
MOB-055872,16,1,7564B06101,au_rebut,
MOB-055873,9,13,754C241,au_rebut,
MOB-055874,12,5,7544B14,en_maintenance,
MOB-055875,27,14,7560251,dispo_reemploi,
MOB-055876,23,15,7584B02,au_rebut,
MOB-055877,9,1,7564B08,en_service,
MOB-055878,13,12,7550451,en_service,
MOB-055879,15,14,7564R02,en_service,
MOB-055880,5,13,754F115,au_rebut,
MOB-055881,8,6,7560135240,au_rebut,
MOB-055882,11,6,756F110,au_rebut,
MOB-055883,20,13,754F111100,dispo_reemploi,
MOB-055884,27,13,754C246100,dispo_reemploi,
MOB-055885,11,5,7574R02,au_rebut,
MOB-055886,9,5,7544B06,en_service,
MOB-055887,24,1,7564B10,dispo_reemploi,
MOB-055888,11,9,7550251,en_maintenance,
MOB-055889,15,15,7570103251,dispo_reemploi,
MOB-055890,23,9,7550251,en_service,
MOB-055891,11,15,756B140,au_rebut,
MOB-055892,16,6,758B344100,dispo_reemploi,
MOB-055893,24,13,754C246100,au_rebut,
MOB-055894,5,7,7574B12101,dispo_reemploi,
MOB-055895,4,13,754C147100,au_rebut,
MOB-055896,5,17,7540E13100,en_maintenance,
MOB-055897,15,1,7564B05,en_maintenance,
MOB-055898,19,15,758B341,en_maintenance,
MOB-055899,26,10,7580E12,dispo_reemploi,
MOB-055900,18,12,7554B02,en_service,
MOB-055901,23,3,7547P41600,en_maintenance,
MOB-055902,4,15,756B140,en_service,
MOB-055903,6,15,7584P61,au_rebut,
MOB-055904,25,12,7557E40,dispo_reemploi,
MOB-055905,27,4,7560355021,en_maintenance,
MOB-055906,9,15,7574B01,dispo_reemploi,
MOB-055907,20,15,7584B02,dispo_reemploi,
MOB-055908,5,9,7557P31600,dispo_reemploi,
MOB-055909,17,6,754B242100,au_rebut,
MOB-055910,20,6,754B246100,au_rebut,
MOB-055911,7,13,754D147100,en_service,
MOB-055912,10,2,7570450,en_maintenance,
MOB-055913,27,1,754F113100,au_rebut,
MOB-055914,7,15,7570103251,au_rebut,
MOB-055915,12,4,7560355021,en_service,
MOB-055916,3,15,7584P61,en_service,
MOB-055917,18,13,754F111100,dispo_reemploi,
MOB-055918,5,6,7560100,au_rebut,
MOB-055919,3,1,7550351,en_service,
MOB-055920,22,14,7560E14100,en_service,
MOB-055921,4,15,7574B05101,dispo_reemploi,
MOB-055922,9,16,7587P33600,en_service,
MOB-055923,22,4,7560355021,en_service,
MOB-055924,10,12,7557P64600,en_service,
MOB-055925,6,13,754C245,au_rebut,
MOB-055926,2,11,7540E10,dispo_reemploi,
MOB-055927,6,16,7584B07,en_service,
MOB-055928,7,17,7547P40600,en_maintenance,
MOB-055929,22,15,754B244100,dispo_reemploi,
MOB-055930,12,5,7574B09,en_service,
MOB-055931,24,6,754B212,au_rebut,
MOB-055932,21,15,7584P61,en_maintenance,
MOB-055933,10,12,7557P64600,en_service,
MOB-055934,13,13,754F115,en_maintenance,
MOB-055935,1,5,7544B15,au_rebut,
MOB-055936,7,6,7560135240,dispo_reemploi,
MOB-055937,1,6,7567P39600,en_service,
MOB-055938,24,16,7580381,en_service,
MOB-055939,23,15,754B243,dispo_reemploi,
MOB-055940,12,1,7564B10,en_maintenance,
MOB-055941,5,12,7549E28,dispo_reemploi,
MOB-055942,1,11,754D144100,dispo_reemploi,
MOB-055943,15,12,7557P64600,en_service,
MOB-055944,20,7,7574B12101,en_maintenance,
MOB-055945,24,16,7580301,dispo_reemploi,
MOB-055946,3,7,7570E14100,dispo_reemploi,
MOB-055947,1,11,754D144100,en_service,
MOB-055948,13,13,754D147100,en_maintenance,
MOB-055949,16,1,7567E40,en_maintenance,
MOB-055950,3,3,7540601,au_rebut,
MOB-055951,7,7,7570302,en_service,
MOB-055952,22,5,7554R01,en_service,
MOB-055953,19,8,7549E23001,dispo_reemploi,
MOB-055954,9,13,754C246100,au_rebut,
MOB-055955,22,13,754C242101,en_maintenance,
MOB-055956,4,12,7554B03,en_service,
MOB-055957,1,13,754C241,en_service,
MOB-055958,24,11,7540302,dispo_reemploi,
MOB-055959,11,13,754D110100,dispo_reemploi,
MOB-055960,7,13,754F114100,en_maintenance,
MOB-055961,13,13,754D100101,en_maintenance,
MOB-055962,19,15,7577E40340,dispo_reemploi,
MOB-055963,8,15,7574B05101,dispo_reemploi,
MOB-055964,14,1,7550351,au_rebut,
MOB-055965,15,11,7540302,dispo_reemploi,
MOB-055966,1,2,7570251,au_rebut,
MOB-055967,9,15,7584B02,dispo_reemploi,
MOB-055968,18,6,7560102,au_rebut,
MOB-055969,26,1,7564B02,dispo_reemploi,
MOB-055970,2,2,7577P32600,dispo_reemploi,
MOB-055971,17,1,7550E12,dispo_reemploi,
MOB-055972,1,14,7560203,en_maintenance,
MOB-055973,27,12,754D149,en_maintenance,
MOB-055974,1,12,7550E13,au_rebut,
MOB-055975,22,15,7574R04100,en_maintenance,
MOB-055976,15,15,7584P61,dispo_reemploi,
MOB-055977,26,12,7550401,au_rebut,
MOB-055978,6,9,7557P31600,dispo_reemploi,
MOB-055979,25,3,7540601,au_rebut,
MOB-055980,18,2,7570400,dispo_reemploi,
MOB-055981,25,3,7540601,en_maintenance,
MOB-055982,13,12,7554B03,au_rebut,
MOB-055983,21,12,754D149,en_maintenance,
MOB-055984,3,15,758B345100,dispo_reemploi,
MOB-055985,2,15,7584R02,en_service,
MOB-055986,12,14,7560E14100,au_rebut,
MOB-055987,23,12,754D143,en_service,
MOB-055988,25,1,7544B04,en_service,
MOB-055989,22,15,758B341,en_service,
MOB-055990,6,12,B216G60100,dispo_reemploi,
MOB-055991,7,12,7554R02,en_maintenance,
MOB-055992,25,6,7560102,au_rebut,
MOB-055993,7,12,7554B02,en_service,
MOB-055994,23,14,7564R04,au_rebut,
MOB-055995,5,1,7564B10,en_maintenance,
MOB-055996,27,12,7554B02,en_maintenance,
MOB-055997,16,6,7560102,dispo_reemploi,
MOB-055998,11,13,754C200101,en_maintenance,
MOB-055999,21,1,7564B01,en_service,
MOB-056000,7,13,754C200101,au_rebut,
MOB-056001,21,12,B214P02,au_rebut,
MOB-056002,22,14,7567P32600,en_service,
MOB-056003,1,13,754F111100,dispo_reemploi,
MOB-056004,4,12,754D149,au_rebut,
MOB-056005,22,12,7554R02,en_service,
MOB-056006,25,13,754C245,dispo_reemploi,
MOB-056007,2,15,7584K04,au_rebut,
MOB-056008,3,1,7564B06101,en_service,
MOB-056009,20,7,7574B12101,en_maintenance,
MOB-056010,16,6,758B344100,en_service,
MOB-056011,6,3,7547P41600,au_rebut,
MOB-056012,1,17,7540E13100,au_rebut,
MOB-056013,25,12,7554B04,au_rebut,
MOB-056014,5,5,7570385,au_rebut,
MOB-056015,19,15,7584B05101,en_maintenance,
MOB-056016,18,17,7540500,en_maintenance,
MOB-056017,24,11,754D146,au_rebut,
MOB-056018,13,6,754B242100,dispo_reemploi,
MOB-056019,21,1,7567E40,en_maintenance,
MOB-056020,27,1,7557P63600,au_rebut,
MOB-056021,17,6,756B144100,dispo_reemploi,
MOB-056022,14,1,7564B10,au_rebut,
MOB-056023,10,7,7574B12101,dispo_reemploi,
MOB-056024,12,9,7550251,dispo_reemploi,
MOB-056025,13,13,754C200101,en_service,
MOB-056026,3,13,754D142,au_rebut,
MOB-056027,16,15,754B245,au_rebut,
MOB-056028,10,15,758B341,dispo_reemploi,
MOB-056029,17,13,754F111100,au_rebut,
MOB-056030,21,1,7564B08,en_maintenance,
MOB-056031,22,12,754D149,en_maintenance,
MOB-056032,26,6,7560E12,en_service,
MOB-056033,14,12,7550451,en_maintenance,
MOB-056034,12,12,7554B02,au_rebut,
MOB-056035,14,7,7577P34600,en_maintenance,
MOB-056036,22,1,7550E12,au_rebut,
MOB-056037,13,5,7584B06,en_service,
MOB-056038,9,11,7540E10,au_rebut,
MOB-056039,24,5,7544B15,en_maintenance,
MOB-056040,18,1,7564B07,en_maintenance,
MOB-056041,11,12,7550401,au_rebut,
MOB-056042,24,2,7574R05,en_maintenance,
MOB-056043,7,6,756B142,en_maintenance,
MOB-056044,18,12,7554B02,en_maintenance,
MOB-056045,5,1,7550301,dispo_reemploi,
MOB-056046,6,1,7564B09,en_maintenance,
MOB-056047,15,15,7584K04,en_maintenance,
MOB-056048,14,13,754D148100,en_service,
MOB-056049,12,12,7550100,dispo_reemploi,
MOB-056050,22,13,754F110,au_rebut,
MOB-056051,8,10,7584R01,en_maintenance,
MOB-056052,8,12,7554R02,en_service,
MOB-056053,19,15,7577E40340,en_maintenance,
MOB-056054,24,6,756B143,en_service,
MOB-056055,23,12,7550451,dispo_reemploi,
MOB-056056,18,5,7570385,dispo_reemploi,
MOB-056057,12,15,7570E10100,dispo_reemploi,
MOB-056058,22,6,756B144100,au_rebut,
MOB-056059,10,2,7577P32600,en_maintenance,
MOB-056060,23,11,7540E12,au_rebut,
MOB-056061,12,15,758B341,au_rebut,
MOB-056062,24,13,754C143,en_maintenance,
MOB-056063,14,13,754C143,au_rebut,
MOB-056064,4,12,B216G60100,en_service,
MOB-056065,2,1,7567E40,dispo_reemploi,
MOB-056066,27,15,754B245,au_rebut,
MOB-056067,7,6,758B346100,en_service,
MOB-056068,18,12,7549E28,en_maintenance,
MOB-056069,8,15,7570E10100,au_rebut,
MOB-056070,5,13,754C242101,en_maintenance,
MOB-056071,1,13,754C148,dispo_reemploi,
MOB-056072,15,1,7564B06101,au_rebut,
MOB-056073,12,11,754D144100,en_service,
MOB-056074,8,13,754F111100,en_maintenance,
MOB-056075,25,14,7564R05,au_rebut,
MOB-056076,1,17,7547P40600,en_maintenance,
MOB-056077,23,12,7550E10,dispo_reemploi,
MOB-056078,11,2,7577P32600,en_maintenance,
MOB-056079,20,15,756B140,dispo_reemploi,
MOB-056080,23,11,754D145100,au_rebut,
MOB-056081,22,2,7570450,en_service,
MOB-056082,26,15,7570103251,en_service,
MOB-056083,9,17,7540E13100,au_rebut,
MOB-056084,6,15,7584R02,en_service,
MOB-056085,24,5,7544B15,dispo_reemploi,
MOB-056086,8,4,7560355021,dispo_reemploi,
MOB-056087,20,1,7564B08,en_maintenance,
MOB-056088,7,1,7564B02,en_maintenance,
MOB-056089,15,15,758B341,au_rebut,
MOB-056090,23,11,7540E10,en_service,
MOB-056091,4,17,7540500,dispo_reemploi,
MOB-056092,18,13,754D140,au_rebut,
MOB-056093,9,7,7570302,en_service,
MOB-056094,2,6,7560102,au_rebut,
MOB-056095,13,5,7570385,en_service,
MOB-056096,21,1,7554B07,dispo_reemploi,
MOB-056097,22,17,7540E13100,en_service,
MOB-056098,1,9,7550E11,en_service,
MOB-056099,27,13,754C241,en_maintenance,
MOB-056100,21,6,758B344100,en_maintenance,
MOB-056101,6,1,7564B09,en_maintenance,
MOB-056102,12,16,7580235,en_service,
MOB-056103,19,13,754D110100,dispo_reemploi,
MOB-056104,6,2,7570400,en_service,
MOB-056105,21,5,7584B06,au_rebut,
MOB-056106,12,13,754D100101,en_maintenance,
MOB-056107,19,15,7584B05101,dispo_reemploi,
MOB-056108,14,6,7564P61,en_service,
MOB-056109,13,11,7540102245,au_rebut,
MOB-056110,3,12,7549E28,dispo_reemploi,
MOB-056111,13,4,7567P34600,au_rebut,
MOB-056112,13,7,7577P34600,en_maintenance,
MOB-056113,25,15,754B245,dispo_reemploi,
MOB-056114,19,9,7550251,en_maintenance,
MOB-056115,23,1,7564B06101,en_service,
MOB-056116,8,9,7550E11,en_maintenance,
MOB-056117,17,9,7550251,au_rebut,
MOB-056118,12,14,7560251,en_maintenance,
MOB-056119,7,8,7549E24,en_maintenance,
MOB-056120,20,6,7560E12,en_service,
MOB-056121,4,15,7584K04,en_service,
MOB-056122,25,6,756B143,en_service,
MOB-056123,22,12,B214P01260,au_rebut,
MOB-056124,20,13,754C241,en_service,
MOB-056125,15,12,7554121,dispo_reemploi,
MOB-056126,25,15,754B245,dispo_reemploi,
MOB-056127,23,1,7564B05,dispo_reemploi,
MOB-056128,15,13,754C145100,en_service,
MOB-056129,7,12,754D143,en_maintenance,
MOB-056130,4,15,7584R02,en_service,
MOB-056131,23,13,754C246100,en_maintenance,
MOB-056132,14,16,7580301,dispo_reemploi,
MOB-056133,21,15,7584R02,au_rebut,
MOB-056134,2,9,7557P31600,en_service,
MOB-056135,17,16,7580301,dispo_reemploi,
MOB-056136,4,6,7560E11,dispo_reemploi,
MOB-056137,1,15,7587P32600,en_maintenance,
MOB-056138,19,12,7554B03,en_maintenance,
MOB-056139,19,9,7557P31600,dispo_reemploi,
MOB-056140,12,6,7564P61,en_service,
MOB-056141,16,1,7564B05,en_maintenance,
MOB-056142,17,5,7574B09,au_rebut,
MOB-056143,2,1,7564B08,dispo_reemploi,
MOB-056144,11,11,754D144100,en_service,
MOB-056145,23,12,7550100,en_maintenance,
MOB-056146,11,13,754C200101,en_service,
MOB-056147,5,12,7550451,au_rebut,
MOB-056148,2,17,7540E13100,en_service,
MOB-056149,21,15,7570E10100,au_rebut,
MOB-056150,1,13,754D100101,au_rebut,
MOB-056151,25,15,7584K03,au_rebut,
MOB-056152,13,5,7544B14,au_rebut,
MOB-056153,21,14,7564R04,au_rebut,
MOB-056154,3,5,7544B01101,en_maintenance,
MOB-056155,18,5,7544B11,dispo_reemploi,
MOB-056156,1,6,758B346100,au_rebut,
MOB-056157,6,6,756F110,en_service,
MOB-056158,5,6,7560E12,au_rebut,
MOB-056159,7,6,7560100,dispo_reemploi,
MOB-056160,10,6,758B344100,en_service,
MOB-056161,12,11,754D145100,en_service,
MOB-056162,21,13,754C246100,en_service,
MOB-056163,5,1,7564B07,en_maintenance,
MOB-056164,24,12,7550E13,dispo_reemploi,
MOB-056165,17,12,B214P02,dispo_reemploi,
MOB-056166,19,1,7564B07,en_maintenance,
MOB-056167,9,10,7549E26,au_rebut,
MOB-056168,4,1,7554B07,au_rebut,
MOB-056169,18,6,7567P39600,dispo_reemploi,
MOB-056170,17,13,754F111100,en_maintenance,
MOB-056171,9,13,754D110100,en_service,
MOB-056172,26,15,7584B02,dispo_reemploi,
MOB-056173,12,1,7564B08,en_maintenance,
MOB-056174,14,15,7570103251,au_rebut,
MOB-056175,11,15,7584R02,en_maintenance,
MOB-056176,26,13,754D100101,en_maintenance,
MOB-056177,8,5,7544B11,en_service,
MOB-056178,3,17,7540E13100,au_rebut,
MOB-056179,12,11,7540102245,dispo_reemploi,
MOB-056180,10,12,754D143,en_maintenance,
MOB-056181,4,10,7580481,dispo_reemploi,
MOB-056182,16,15,7574B05101,en_service,
MOB-056183,22,13,754D140,au_rebut,
MOB-056184,16,13,754C141,au_rebut,
MOB-056185,9,12,7550451,en_maintenance,
MOB-056186,10,12,754D149,en_maintenance,
MOB-056187,21,11,7540102245,en_service,
MOB-056188,6,6,7560100,en_service,
MOB-056189,10,15,7584B02,en_maintenance,
MOB-056190,24,15,754B244100,dispo_reemploi,
MOB-056191,20,12,7550451,en_service,
MOB-056192,1,5,7584B06,au_rebut,
MOB-056193,19,5,7570385,dispo_reemploi,
MOB-056194,26,15,7577E40340,en_maintenance,
MOB-056195,11,11,754D144100,au_rebut,
MOB-056196,9,15,7584B05101,dispo_reemploi,
MOB-056197,4,6,756B143,en_maintenance,
MOB-056198,10,6,754B212,en_maintenance,
MOB-056199,17,15,758B341,au_rebut,
MOB-056200,24,12,7544121111,en_maintenance,
MOB-056201,21,14,7564R05,dispo_reemploi,
MOB-056202,10,13,754D141100,en_service,
MOB-056203,20,13,754C141,au_rebut,
MOB-056204,20,12,7549E28,dispo_reemploi,
MOB-056205,7,6,7560100,en_maintenance,
MOB-056206,3,16,7580301,au_rebut,
MOB-056207,6,5,7574B09,en_service,
MOB-056208,12,13,754C245,en_service,
MOB-056209,23,6,7560E11,en_service,
MOB-056210,1,5,7544B11,dispo_reemploi,
MOB-056211,15,8,7549E24,en_service,
MOB-056212,17,5,7544B11,en_service,
MOB-056213,14,15,7584K04,au_rebut,
MOB-056214,17,6,756F110,en_maintenance,
MOB-056215,22,13,754C246100,en_maintenance,
MOB-056216,9,11,7540302,dispo_reemploi,
MOB-056217,2,16,7587P33600,en_maintenance,
MOB-056218,20,13,754F111100,en_maintenance,
MOB-056219,1,5,7554R01,en_maintenance,
MOB-056220,18,6,754B246100,en_maintenance,
MOB-056221,5,15,7584R05100,en_service,
MOB-056222,23,12,7554B03,dispo_reemploi,
MOB-056223,26,5,7544B09,au_rebut,
MOB-056224,18,15,7584K05101,dispo_reemploi,
MOB-056225,7,13,754C240,en_maintenance,
MOB-056226,9,1,7564B05,au_rebut,
MOB-056227,21,13,754D142,dispo_reemploi,
MOB-056228,16,3,7540651,en_service,
MOB-056229,20,1,7564B06101,en_maintenance,
MOB-056230,25,10,7587P34600,en_service,
MOB-056231,26,3,7540601,en_maintenance,
MOB-056232,14,12,7544121111,au_rebut,
MOB-056233,1,6,7560135240,au_rebut,
MOB-056234,24,16,7580301,en_service,
MOB-056235,12,15,7584B02,au_rebut,
MOB-056236,5,13,754C141,dispo_reemploi,
MOB-056237,6,6,7567P39600,dispo_reemploi,
MOB-056238,11,17,7540500,en_service,
MOB-056239,19,6,754B212,en_service,
MOB-056240,2,16,7580235,en_service,
MOB-056241,5,5,7570355,dispo_reemploi,
MOB-056242,15,15,754B245,au_rebut,
MOB-056243,10,13,754D140,en_service,
MOB-056244,18,2,7570251,au_rebut,
MOB-056245,5,1,7557P63600,en_service,
MOB-056246,15,15,7584K05101,en_service,
MOB-056247,10,12,7550E13,dispo_reemploi,
MOB-056248,1,12,7549E28,au_rebut,
MOB-056249,27,15,758B345100,au_rebut,
MOB-056250,24,15,7584K01101,en_service,
MOB-056251,23,11,754D145100,au_rebut,
MOB-056252,26,13,754C246100,au_rebut,
MOB-056253,18,12,7557E40,au_rebut,
MOB-056254,21,6,754B246100,en_service,
MOB-056255,17,12,7550451,en_maintenance,
MOB-056256,9,1,7564B07,en_service,
MOB-056257,23,11,754D144100,en_maintenance,
MOB-056258,16,13,754F115,dispo_reemploi,
MOB-056259,14,14,7564R05,en_service,
MOB-056260,26,1,7564B05,en_service,
MOB-056261,13,5,7570385,en_maintenance,
MOB-056262,2,5,7544B09,dispo_reemploi,
MOB-056263,11,15,756B140,dispo_reemploi,
MOB-056264,19,13,754D148100,en_maintenance,
MOB-056265,14,12,7554121,en_maintenance,
MOB-056266,9,11,7540102245,en_service,
MOB-056267,8,10,7584R01,au_rebut,
MOB-056268,6,6,756F110,au_rebut,
MOB-056269,6,13,754D141100,au_rebut,
MOB-056270,8,15,7580200,dispo_reemploi,
MOB-056271,16,15,7584K04,en_maintenance,
MOB-056272,13,15,7584R02,en_service,
MOB-056273,17,6,7560E11,dispo_reemploi,
MOB-056274,2,7,7577P34600,en_service,
MOB-056275,25,9,7550251,dispo_reemploi,
MOB-056276,2,13,754C148,en_maintenance,
MOB-056277,18,15,7584K05101,dispo_reemploi,
MOB-056278,24,6,7567P39600,en_maintenance,
MOB-056279,9,16,7584B07,dispo_reemploi,
MOB-056280,8,5,7577P33600,dispo_reemploi,
MOB-056281,17,12,B216G60100,en_service,
MOB-056282,15,12,7550154,en_maintenance,
MOB-056283,8,1,7564B09,dispo_reemploi,
MOB-056284,20,15,758B345100,en_service,
MOB-056285,9,5,7570355,dispo_reemploi,
MOB-056286,14,13,754C242101,dispo_reemploi,
MOB-056287,4,14,7564R04,en_maintenance,
MOB-056288,18,17,7544R01,en_maintenance,
MOB-056289,3,2,7570E12100,au_rebut,
MOB-056290,4,5,7574B09,dispo_reemploi,
MOB-056291,25,15,7580200,en_service,
MOB-056292,27,15,7584R02,en_service,
MOB-056293,17,6,758B346100,en_service,
MOB-056294,24,11,754D144100,en_service,
MOB-056295,23,17,7544P61,en_service,
MOB-056296,10,6,7560100,dispo_reemploi,
MOB-056297,14,6,7567P39600,en_service,
MOB-056298,14,11,754D145100,dispo_reemploi,
MOB-056299,12,10,7587P34600,en_service,
MOB-056300,14,5,7554R01,en_maintenance,
MOB-056301,16,3,7540651,au_rebut,
MOB-056302,17,12,7544121111,au_rebut,
MOB-056303,9,16,7580381,au_rebut,
MOB-056304,12,8,7549E23001,en_maintenance,
MOB-056305,16,14,7564R02,au_rebut,
MOB-056306,13,15,7580250021,dispo_reemploi,
MOB-056307,17,13,754C141,en_maintenance,
MOB-056308,5,12,754D149,au_rebut,
MOB-056309,23,13,754C245,dispo_reemploi,
MOB-056310,7,14,7564R05,dispo_reemploi,
MOB-056311,17,12,7544121111,en_service,
MOB-056312,24,6,7560E12,au_rebut,
MOB-056313,6,11,7540102245,au_rebut,
MOB-056314,19,5,7544B06,dispo_reemploi,
MOB-056315,2,13,754F115,au_rebut,
MOB-056316,16,5,7577P33600,en_service,
MOB-056317,18,6,7560E12,en_service,
MOB-056318,13,12,7550154,dispo_reemploi,
MOB-056319,10,12,7549E28,en_service,
MOB-056320,9,10,7580481,en_service,
MOB-056321,27,1,7564B07,dispo_reemploi,
MOB-056322,10,17,7547E40,au_rebut,
MOB-056323,20,6,7567P39600,en_service,
MOB-056324,12,9,7550251,en_maintenance,
MOB-056325,6,10,7580E12,dispo_reemploi,
MOB-056326,25,15,7574B01,au_rebut,
MOB-056327,17,15,7574R04100,en_service,
MOB-056328,20,2,7570400,en_service,
MOB-056329,18,15,7584K04,au_rebut,
MOB-056330,18,13,754C141,en_maintenance,
MOB-056331,17,15,758B341,en_maintenance,
MOB-056332,5,13,7549E27001,au_rebut,
MOB-056333,22,15,7574R04100,au_rebut,
MOB-056334,17,16,7580235,en_maintenance,
MOB-056335,3,1,7557P63600,en_maintenance,
MOB-056336,7,13,754F110,en_maintenance,
MOB-056337,10,13,754C200101,en_maintenance,
MOB-056338,14,10,7587P34600,en_maintenance,
MOB-056339,7,6,7560100,au_rebut,
MOB-056340,10,15,7584B05101,dispo_reemploi,
MOB-056341,27,14,7560203,en_maintenance,
MOB-056342,2,1,7564B01,en_maintenance,
MOB-056343,25,2,7574R05,en_service,
MOB-056344,15,2,7570450,dispo_reemploi,
MOB-056345,24,9,7550251,au_rebut,
MOB-056346,27,11,7540E12,dispo_reemploi,
MOB-056347,3,7,7577P34600,au_rebut,
MOB-056348,7,3,7540601,en_maintenance,
MOB-056349,18,15,7580250021,en_maintenance,
MOB-056350,22,13,754C245,en_maintenance,
MOB-056351,25,13,754C245,en_service,
MOB-056352,24,12,7544121111,en_service,
MOB-056353,12,6,7564P61,au_rebut,
MOB-056354,3,12,7554B05101,dispo_reemploi,
MOB-056355,3,5,7544B01101,en_maintenance,
MOB-056356,14,5,7570385,dispo_reemploi,
MOB-056357,15,15,7574R04100,en_service,
MOB-056358,26,13,754D142,au_rebut,
MOB-056359,24,6,758B346100,au_rebut,
MOB-056360,2,1,7550301,en_service,
MOB-056361,17,1,7564B08,en_maintenance,
MOB-056362,4,6,7560E12,en_service,
MOB-056363,8,5,7574R02,en_maintenance,
MOB-056364,7,2,7577P32600,dispo_reemploi,
MOB-056365,5,1,7550E12,au_rebut,
MOB-056366,23,15,7574B01,au_rebut,
MOB-056367,25,15,7584R02,en_maintenance,
MOB-056368,7,13,754D148100,en_service,
MOB-056369,16,2,7574R05,au_rebut,
MOB-056370,14,9,7550251,au_rebut,
MOB-056371,19,9,7550251,en_service,
MOB-056372,22,10,7580E12,en_maintenance,
MOB-056373,20,14,7560203,en_service,
MOB-056374,23,15,754B245,dispo_reemploi,
MOB-056375,1,14,7564R04,en_maintenance,
MOB-056376,11,13,754C200101,en_maintenance,
MOB-056377,20,1,7564B08,en_service,
MOB-056378,21,5,7544B06,au_rebut,
MOB-056379,2,13,754C245,dispo_reemploi,
MOB-056380,19,15,754B243,en_service,
MOB-056381,2,11,754D145100,en_service,
MOB-056382,23,6,7560E11,en_maintenance,
MOB-056383,24,8,7549E23001,au_rebut,
MOB-056384,2,9,7550E11,dispo_reemploi,
MOB-056385,23,11,754D146,en_maintenance,
MOB-056386,17,2,7570E12100,en_maintenance,
MOB-056387,17,13,754D110100,dispo_reemploi,
MOB-056388,25,2,7570400,dispo_reemploi,
MOB-056389,23,5,7544B15,dispo_reemploi,
MOB-056390,3,12,7557E40,en_service,
